STATION,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,COUNTRY,US_State
71989099999,76.2333333,-119.3333333,2,"MOULD BAY CS NWT, CA",FM-12,99999,CA,-
71990099999,63.25,-130.0333333,1379,"MACMILLAN PASS, CA",FM-12,99999,CA,-
71999099999,50.6833333,-121.9333333,235,"LILLOOET, CA",FM-12,99999,CA,-
72011053983,30.78361,-98.66194,335.9,"LLANO MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72011354829,42.54306,-83.17806,218.2,"OAKLAND TROY AIRPORT, MI US",FM-15,99999,US,MI
72012063837,32.21667,-80.7,7.3,"HILTON HEAD ISLAND AIRPORT, SC US",FM-15,99999,US,SC
72012999999,39.4679444,-117.197444,1748.09,"AUSTIN AIRPORT, NV US",FM-15,99999,US,NV
72013704867,41.42528,-88.41861,178,"MORRIS MUNICIPAL JR WASHBURN FIELD AIRPORT, IL US",FM-15,99999,US,IL
72015103049,30.38333,-103.68333,1375.6,"ALPINE CASPARIS MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72016899999,35.583364,-89.587222,85.34,"COVINGTON MUNICIPAL, TN US",FM-15,99999,US,TN
72016900116,38.583,-91,149,"WASHINGTON REGIONAL AIRPORT, MO US",FM-15,99999,US,MO
72017063851,37.18583,-88.75056,117,"METROPOLIS MUNICIPAL AIRPORT, IL US",FM-15,99999,US,IL
72017199999,35.214458,-89.043361,152.09,"WILLIAM L WHITEHURST FIELD, TN US",FM-15,99999,US,TN
72017253996,34.54528,-94.2025,328.9,"MENA INTERMOUNTAIN MUNICIPAL AIRPORT, AR US",FM-15,99999,US,AR
72017553919,33.63602,-91.7555,85,"MONTICELLO MUNICIPAL AIRPORT, AR US",FM-15,KLLQ ,US,AR
72019300117,40.747,-122.922,716.3,"LONNIE POOL FIELD WEAVERVILLE AIRPORT, CA US",FM-15,99999,US,CA
72019854813,46.412036,-86.650452,186.5,"MUNSING LAKESHORE, MI US",FM-15,99999,US,MI
72020200118,45.417,-123.817,11.3,"TILLAMOOK AIRPORT, OR US",FM-15,99999,US,OR
72025400119,46.683,-122.983,54.3,"CHEHALIS CENTRALIA AIRPORT, WA US",FM-15,99999,US,WA
72025599999,36.909222,-94.8875,246.27,"MIAMI MUNICIPAL, OK US",FM-15,99999,US,OK
72025763835,31.39694,-84.89528,65.2,"EARLY CO AIRPORT BLAKELY, GA US",FM-15,99999,US,GA
72025804997,46.61889,-93.30972,374.3,"ISEDOR IVERSON AIRPORT, MN US",FM-15,99999,US,MN
72026153976,33.17528,-97.82833,259.4,"BRIDGEPORT MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72026363834,34.095,-82.81583,183.8,"ELBERT CO AIRPORT PATZ FIELD, GA US",FM-15,99999,US,GA
72026563833,32.91472,-85.96278,209.1,"ALEXANDER CITY THOMAS C RUSSELL FIELD AIRPORT, AL US",FM-15,99999,US,AL
72026654809,41.27472,-85.84,259.1,"WARSAW MUNICIPAL AIRPORT, IN US",FM-15,99999,US,IN
72026723224,38.95472,-121.08194,466.6,"AUBURN MUNICIPAL AIRPORT, CA US",FM-15,99999,US,CA
72026853882,30.98333,-84.63333,43,"BAINBRIDGE DECATUR CO INDUSTRIAL AIR PARK AIRPORT, GA US",FM-15,99999,US,GA
72026912982,27.20667,-98.12111,34.1,"FALFURRIAS BROOKS CO AIRPORT, TX US",FM-15,99999,US,TX
72027103044,32.2125,-101.52139,784.3,"BIG SPRING MCMAHON WRINKLE AIRPORT, TX US",FM-15,99999,US,TX
72027294282,48.46667,-122.41667,42.7,"BURLINGTON SKAGIT REGIONAL BAYVIEW AIRPORT, WA US",FM-15,99999,US,WA
72027312981,28.97306,-95.86333,13.7,"BAY CITY MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72027493799,34.27278,-78.71472,29.9,"WHITEVILLE COLUMBUS CO MUNICIPAL AIRPORT, NC US",FM-15,99999,US,NC
72027504872,41.73583,-83.65528,203.9,"LAMBERTVILLE TOLEDO SUBURBAN AIRPORT, MI US",FM-15,99999,US,MI
72027612983,26.44194,-98.12944,24.4,"EDINBURG INTERNATIONAL AIRPORT, TX US",FM-15,KEBG ,US,TX
72027763843,35.25556,-81.60111,258.2,"SHELBY MUNICIPAL AIRPORT, NC US",FM-15,99999,US,NC
72027803704,36.68667,-77.48278,38.7,"EMPORIA GREENSVILLE REGIONAL AIRPORT, VA US",FM-15,99999,US,VA
72027903705,34.60167,-78.57806,40.5,"ELIZABETHTOWN AIRPORT, NC US",FM-15,99999,US,NC
72028203736,36.01833,-75.67139,4,"KILL DEVIL HILLS FIRST FLIGHT AIRPORT, NC US",FM-15,99999,US,NC
72028304927,43.67667,-92.17972,388.9,"PRESTONE FILLMORE CO AIRPORT, MN US",FM-15,99999,US,MN
72028404877,42.57444,-84.81139,267.6,"CHARLOTTE FITCH H BEACH AIRPORT, MI US",FM-15,KFPK ,US,MI
72028503734,37.52111,-76.76472,7.3,"MIDDLE PENINSULA REGIONAL AIRPORT, VA US",FM-15,99999,US,VA
72028653977,32.44444,-97.81694,237.1,"GRANBURY MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72028753967,33.71417,-96.67361,228.3,"GRAYSON CO AIRPORT SHERMAN DENISON, TX US",FM-15,99999,US,TX
72028803711,36.36139,-78.52889,160.6,"HENDERSON OXFORD AIRPORT, NC US",FM-15,99999,US,NC
72028963836,33.52972,-82.51639,151.8,"THOMSON MCDUFFIE CO AIRPORT, GA US",FM-15,99999,US,GA
72029153970,32.74694,-96.53056,136.2,"MESQUITE METRO AIRPORT, TX US",FM-16,99999,US,TX
72029304989,42.45333,-91.9475,298.1,"INDEPENDENCE MUNICIPAL AIRPORT, IA US",FM-15,99999,US,IA
72029453898,33.77972,-82.81639,196.6,"WASHINGTON WILKES CO AIRPORT, GA US",FM-15,99999,US,GA
72029553972,32.08361,-97.09722,208.8,"HILLSBORO MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72029653945,30.88556,-94.03472,64.9,"JASPER CO BELL FIELD AIRPORT, TX US",FM-15,99999,US,TX
72029703730,37.23917,-76.71611,14.9,"WILLIAMSBURG JAMESTOWN AIRPORT, VA US",FM-15,KJGG ,US,VA
72029853971,31.86944,-95.2175,206.3,"JACKSONVILLE CHEROKEE CO AIRPORT, TX US",FM-15,99999,US,TX
72029953966,32.45611,-96.9125,228.3,"MID WAY REGIONAL AIRPORT MIDLOTHIAN WAXAHACHIE, TX US",FM-15,99999,US,TX
72030163846,32.64556,-81.59639,57.3,"SYLVANIA PLANTATION AIRPARK, GA US",FM-15,99999,US,GA
72030353973,30.87194,-96.62222,86.9,"HEARNE MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72030464752,40.1,-75.26667,92,"WINGS FIELD, PA US",FM-15,99999,US,PA
72030553964,33.25444,-97.58056,319.1,"DECATUR MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72030653879,38.95765,-94.37117,304.8,"LEES SUMMIT MUNICIPAL AIRPORT, MO US",FM-15,KLXT ,US,MO
72030763804,34.86139,-86.55722,230.1,"HUNTSVILLE MADISON CO EXECUTIVE AIRPORT, AL US",FM-15,99999,US,AL
72030804992,41.19611,-96.11194,319.7,"MILLARD AIRPORT OMAHA, NE US",FM-15,99999,US,NE
72030904947,40.94667,-91.51111,223.7,"MOUNT PLEASANT MUNICIPAL AIRPORT, IA US",FM-15,99999,US,IA
72031153962,33.09556,-94.96139,110.6,"MOUNT PLEASANT AIRPORT, TX US",FM-15,99999,US,TX
72031204964,41.4,-92.94583,269.7,"PELLA MUNICIPAL AIRPORT, IA US",FM-15,99999,US,IA
72031303052,35.61306,-100.99639,989.1,"PERRY LEFORS FIELD AIRPORT, TX US",FM-15,99999,US,TX
72031493983,31.77972,-95.70639,128.9,"PALESTINE MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72031503045,36.41389,-100.74972,889.4,"PERRYTON OCHILTREE CO AIRPORT, TX US",FM-15,99999,US,TX
72031612984,27.77861,-97.69056,24.1,"ROBSTOWN NUECES CO AIRPORT, TX US",FM-15,99999,US,TX
72031703735,38.39806,-77.45556,64.6,"STAFFORD REGIONAL AIRPORT, VA US",FM-15,99999,US,VA
72031853965,33.11,-98.55528,342.3,"GRAHAM MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72031963841,39.01611,-87.64972,140.8,"ROBINSON MUNICIPAL AIRPORT, IL US",FM-15,KRSV ,US,IL
72032053981,32.35389,-97.43389,260.3,"CLEBURNE MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72032104893,45.65361,-84.51917,193.5,"CHEBOYGAN CO AIRPORT, MI US",FM-15,99999,US,MI
72032204129,48.29944,-116.56,648.3,"SANDPOINT AIRPORT, ID US",FM-15,99999,US,ID
72032393947,30.24333,-98.90972,516.6,"FREDERICKSBURG GILLESPIE CO AIRPORT, TX US",FM-15,KT82 ,US,TX
72032464753,40.43528,-75.38194,160.3,"QUAKERTOWN AIRPORT, PA US",FM-15,99999,US,PA
72032604981,42.21861,-92.02583,257.6,"VINTON VETERANS MEMORIAL AIRPARK AIRPORT, IA US",FM-15,99999,US,IA
72032704995,44.89222,-91.86778,272.8,"MENOMONIE MUNICIPAL AIRPORT SCORE FIELD, WI US",FM-15,99999,US,WI
72032863832,39.00028,-80.27389,498.3,"UPSHUR CO REGIONAL AIRPORT BUCKHANNON, WV US",FM-15,99999,US,WV
72032999999,34.111542,-117.687589,438.6,"CABLE, CA US",FM-15,99999,US,CA
72033063853,38.60667,-87.72667,161.2,"MOUNT CARMEL MUNICIPAL AIRPORT, IL US",FM-15,99999,US,IL
72033199999,36.225861,-90.036642,79.85,"KENNETT MEM, MO US",FM-15,99999,US,MO
72033299999,42.765289,-96.934256,349.6,"HAROLD DAVIDSON FIELD, SD US",FM-15,99999,US,SD
72033353175,33.89765,-117.60243,162.5,"CORONA MUNICIPAL AIRPORT, CA US",FM-15,99999,US,CA
72033493764,39.16667,-77.16667,164.3,"GAITHERSBURG MONTGOMERY CO AIR PARK, MD US",FM-15,99999,US,MD
72033899999,37.798431,-94.769381,279.8,"FORT SCOTT MUNICIPAL, KS US",FM-15,99999,US,KS
72033900121,32.15,-111.167,737,"RYAN FIELD AIRPORT, AZ US",FM-15,99999,US,AZ
72034054818,44.62556,-86.20083,192.6,"FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US",FM-15,99999,US,MI
72034253947,35.86444,-98.42056,471.8,"WATONGA AIRPORT, OK US",FM-15,99999,US,OK
72034354852,44.33333,-89.01972,251.8,"WAUPACA MUNICIPAL AIRPORT, WI US",FM-15,99999,US,WI
72034454920,42.73167,-95.55583,373.7,"CHEROKEE MUNICIPAL AIRPORT, IA US",FM-15,99999,US,IA
72034594086,42.79556,-109.80694,2159.8,"PINEDALE RALPH WENZ FIELD AIRPORT, WY US",FM-15,99999,US,WY
72034653991,30.75028,-92.68833,32.6,"OAKDALE ALLEN PARISH AIRPORT, LA US",FM-15,99999,US,LA
72034763877,33.59778,-83.13889,206.3,"GREENSBORO GREENE CO REGIONAL AIRPORT, GA US",FM-15,99999,US,GA
72034863886,33.15417,-83.24056,117,"MILLEDGEVILLE BALDWIN CO AIRPORT, GA US",FM-15,99999,US,GA
72035154919,41.22611,-92.49083,256,"OSKALOOSA MUNICIPAL AIRPORT, IA US",FM-15,99999,US,IA
72035299999,28.17,-89.22,1,"MISSISSIPPI CANYON, LA US",FM-15,99999,US,LA
72035363875,36.61056,-83.7375,351.7,"MIDDLESBORO BELL CO AIRPORT, KY US",FM-15,99999,US,KY
72035463901,34.69861,-99.33806,436.8,"QUARTZ MOUNTAIN REGIONAL AIRPORT, OK US",FM-15,99999,US,OK
72035503732,39.6,-78.76667,236.2,"CUMBERLAND, MD US",FM-15,99999,US,MD
72035613999,35.53827,-98.93278,492.6,"CLINTON REGIONAL AIRPORT, OK US",FM-15,99999,US,OK
72035753993,35.95,-96.77306,279.2,"CUSHING MUNICIPAL AIRPORT, OK US",FM-15,99999,US,OK
72035853999,35.47278,-98.00583,431.9,"EL RENO REGIONAL AIRPORT, OK US",FM-15,99999,US,OK
72035923902,35.27472,-96.675,312.1,"SEMINOLE MUNICIPAL AIRPORT, OK US",FM-15,KSRE ,US,OK
72036163870,31.04474,-86.31193,91,"FLORALA MUNICIPAL AIRPORT, AL US",FM-15,99999,US,AL
72036263874,31.84675,-86.6141,134.8,"GREENVILLE MAC CRENSHAW MEMORIAL AIRPORT, AL US",FM-15,99999,US,AL
72036363872,31.95163,-85.13122,86.8,"EUFAULA WEEDON FIELD AIRPORT, AL US",FM-15,KEUF ,US,AL
72036524267,42.07444,-124.29,139.9,"BROOKINGS STATE AIRPORT, OR US",FM-16,99999,US,OR
72036754927,45.37222,-94.74611,359.7,"PAYNESVILLE MUNICIPAL AIRPORT, MN US",FM-15,99999,US,MN
72036854924,43.98667,-95.7825,494.7,"SLAYTON MUNICIPAL AIRPORT, MN US",FM-15,99999,US,MN
72036904135,43.7425,-111.0975,1898.6,"DRIGGS REED MEMORIAL AIRPORT, ID US",FM-15,99999,US,ID
72037154850,41.95972,-85.59333,251.2,"THREE RIVERS MUNICIPAL DR HAINES AIRPORT, MI US",FM-15,99999,US,MI
72037392824,28.00028,-82.16417,46.9,"PLANT CITY MUNICIPAL AIRPORT, FL US",FM-15,99999,US,FL
72037492825,27.91556,-82.44917,2.4,"TAMPA PETER O KNIGHT AIRPORT, FL US",FM-15,99999,US,FL
72037554844,46.00722,-83.74278,202.7,"DRUMMOND ISLAND AIRPORT, MI US",FM-15,99999,US,MI
72037663880,34.22917,-86.25583,314.6,"ALBERTVILLE MUNICIPAL AIRPORT, AL US",FM-15,99999,US,AL
72037713917,35.63333,-91.16667,72.8,"NEWPORT MUNICIPAL AIRPORT, AR US",FM-15,99999,US,AR
72037800122,41.033,-80.417,327.1,"NEW CASTLE MUNICIPAL AIRPORT, PA US",FM-15,99999,US,PA
72037963882,36.85528,-84.85611,293.5,"MONTICELLO WAYNE CO AIRPORT, KY US",FM-16,99999,US,KY
72038163885,30.29056,-87.67167,4.9,"GULF SHORES JACK EDWARDS AIRPORT, AL US",FM-15,99999,US,AL
72038200123,63.49,-162.11,28,"ST MICHAEL AIRPORT, AK US",FM-15,PAMK ,US,AK
72038353847,30.69729,-87.02073,49.9,"WHITING FIELD NAS SOUTH, FL US",FM-15,99999,US,FL
72038400124,38.967,-76.333,5.2,"BAY BRIDGE AIRPORT, MD US",FM-15,99999,US,MD
72038500419,39.8,-105.766,4113.3,"BERTHOUD PASS, CO US",FM-15,99999,US,CO
72038600125,45.117,-95.133,344.1,"WILLMAR MUNICIPAL AIRPORT JOHN L RICE FIELD, MN US",FM-15,99999,US,MN
72038800469,47.10391,-122.28719,164.3,"PIERCE CO AIRPORT THUN FIELD, WA US",FM-15,99999,US,WA
72039100127,28.35,-97.717,82.3,"BEEVILLE MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72039200128,31.056,-82.767,57.3,"HOMERVILLE AIRPORT, GA US",FM-15,99999,US,GA
72039300129,34.85,-102.333,1153.1,"HEREFORD MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72039400428,34.0998,-93.066,55.8,"DEXTER B FLORENCE MEMORIAL FIELD AIRPORT, AR US",FM-15,99999,US,AR
72039500130,28.95,-98.517,131.1,"PLEASANTON MUNICIPAL AIRPORT, TX US",FM-15,99999,US,TX
72039700131,39.217,-82.233,233.2,"OHIO UNIVERSITY AIRPORT SNYDER FIELD, OH US",FM-15,99999,US,OH
72040100133,35.6,-92.45,157.3,"CLINTON MUNICIPAL AIRPORT, AR US",FM-15,99999,US,AR
72040400134,33.85,-98.483,304.2,"KICKAPOO DOWNTOWN AIRPORT, TX US",FM-15,99999,US,TX
72040500436,41.41167,-96.10861,395.9,"BLAIR MUNICIPAL AIRPORT, NE US",FM-15,99999,US,NE
72040600135,38.15,-122.55,1.2,"GNOSS FIELD AIRPORT, CA US",FM-15,99999,US,CA
72040700462,39.9275,-74.2923,25,"OCEAN CO AIRPORT, NJ US",FM-15,99999,US,NJ
72040800136,39.983,-75.867,201.2,"CHESTER CO GO CARLSON AIRPORT, PA US",FM-15,99999,US,PA
72040999999,34.85,-83.9833333,582,"BLAIRSVILLE AIRPORT, GA US",FM-15,99999,US,GA
72041100137,36.422,-105.29,2554.2,"ANGEL FIRE AIRPORT, NM US",FM-15,99999,US,NM
72041254943,41.828,-94.15983,308.8,"PERRY MUNICIPAL AIRPORT, IA US",FM-15,99999,US,IA
72041300138,34.267,-87.6,284.1,"POSEY FIELD AIRPORT, AL US",FM-15,99999,US,AL
72041400139,40.333,-82.517,363,"KNOX CO AIRPORT, OH US",FM-15,99999,US,OH
72041500140,43.433,-86,253.3,"FREMONT MUNICIPAL AIRPORT, MI US",FM-15,99999,US,MI
72041799999,37.5833333,-101.7333333,1013.46,"JOHNSON STANTON CO MUNI, KS US",FM-15,99999,US,KS
72042103043,39.84,-101.04194,911.7,"ATWOOD RAWLINS CO AIRPORT, KS US",FM-15,99999,US,KS
72042203037,39.4275,-101.04639,971.1,"COLBY SHALTZ FIELD AIRPORT, KS US",FM-15,99999,US,KS
72042399999,37.323622,-97.388339,388.01,"WELLINGTON MUNICIPAL, KS US",FM-15,99999,US,KS
72042599999,37.163081,-101.370528,954.93,"HUGOTON MUNICIPAL, KS US",FM-15,99999,US,KS
72042600141,37.158,-95.778,251.2,"INDEPENDENCE MUNICIPAL AIRPORT, KS US",FM-15,99999,US,KS
72043299999,38.352436,-97.69133,456.28,"MCPHERSON, KS US",FM-15,99999,US,KS
72043399999,39.850414,-99.894667,726.33,"NORTON MUNICIPAL, KS US",FM-15,99999,US,KS
72043499999,39.109944,-100.816444,928.11,"OAKLEY MUNICIPAL, KS US",FM-15,99999,US,KS
72043600142,37.45,-94.733,290.2,"ATKINSON MUNICIPAL AIRPORT, KS US",FM-15,99999,US,KS
72043700143,39.767,-101.8,1040.3,"CHEYENNE CO MUNICIPAL AIRPORT, KS US",FM-15,99999,US,KS
72043899999,38.474278,-100.884944,903.12,"SCOTT CITY MUNICIPAL, KS US",FM-15,99999,US,KS
72043999999,37.604006,-101.373561,934.82,"ULYSSES, KS US",FM-15,99999,US,KS
72044599999,37.358278,-85.309417,280.72,"CAMPBELLVILLE TAYLOR CO, KY US",FM-15,99999,US,KY
72044699999,37.814322,-85.499639,203.91,"SAMUELS FIELD BARDSTOWN, KY US",FM-15,99999,US,KY
72044700437,36.66458,-88.37277,176.2,"KYLE OAKLEY FIELD AIRPORT, KY US",FM-15,99999,US,KY
72044800144,37.578,-84.77,312.1,"STUART POWELL FIELD AIRPORT, KY US",FM-15,99999,US,KY
72044999999,38.5545,-82.737999,166.42,"ASHLAND REGIONAL, KY US",FM-15,99999,US,KY
72045199999,37.686,-85.925028,236.22,"ADDINGTON FIELD, KY US",FM-15,99999,US,KY
72045299999,38.541806,-83.743389,278.28,"FLEMING MASON AIRPORT, KY US",FM-15,99999,US,KY
72045399999,36.856972,-87.455067,171.9,"HOPKINSVILLE CHRISTIAN CO, KY US",FM-15,99999,US,KY
72045500145,37.633,-84.333,305.1,"MADISON AIRPORT, KY US",FM-15,99999,US,KY
72045600146,38.067,-83.983,311.2,"MOUNT STERLING MONTGOMERY CO AIRPORT, KY US",FM-15,99999,US,KY
72045799999,37.387361,-83.261611,382.95,"WENDELL H FORD AIRPORT, KY US",FM-15,99999,US,KY
72045800476,37.75102,-82.63669,372.5,"BIG SANDY REGIONAL AIRPORT, KY US",FM-15,99999,US,KY
72046499999,37.561764,-82.566389,448.97,"PIKE CO HATCHER FIELD, KY US",FM-15,99999,US,KY
72046599999,36.8,-84.2,358.75,"WILLIAMSBURG WHITLEY CO ARPT, KY US",FM-15,99999,US,KY
72046700148,30.817,-89.867,36.6,"GEORGE R CARR MEMORIAL AIR FIELD, LA US",FM-15,99999,US,LA
72046800466,30.55838,-92.09938,23.2,"ST LANDRY PARISH AIRPORT AHART FIELD, LA US",FM-15,99999,US,LA
72047299999,44.991894,-70.664625,556.26,"STEVEN A BEAN MUNICIPAL, ME US",FM-15,99999,US,ME
72047599999,40.3525,-94.915,350.52,"NORTHWEST MISSOURI REGIONAL, MO US",FM-15,99999,US,MO
72047600455,39.72516,-91.44386,234.7,"HANNIBAL REGIONAL AIRPORT, MO US",FM-15,99999,US,MO
72047799999,37.648328,-92.652431,402.64,"FLOYD W JONES LEBANON, MO US",FM-15,99999,US,MO
72047899999,38.611022,-94.342131,278.89,"LAWRENCE SMITH MEM, MO US",FM-15,99999,US,MO
72047900149,36.9,-94.017,401.1,"MONETT MUNICIPAL AIRPORT, MO US",FM-15,99999,US,MO
72048103817,36.6,-89.98333,92,"MALDEN FAA AIRPORT, MO US",FM-15,99999,US,MO
72048299999,39.463858,-92.427044,264.26,"OMAR N BRADLEY, MO US",FM-15,99999,US,MO
72048399999,39.095756,-93.202878,237.43,"MARSHALL MEM MUNICIPAL, MO US",FM-15,99999,US,MO
72048499999,39.157513,-91.818268,250.85,"MEXICO MEM, MO US",FM-15,99999,US,MO
72048799999,38.346889,-93.345425,285.29,"WARSAW MUNICIPAL, MO US",FM-15,99999,US,MO
72048899999,36.898889,-89.56175,96.01,"SIKESTON MEM MUNICIPAL, MO US",FM-15,99999,US,MO
72048999999,38.233483,-91.164286,284.37,"SULLIVAN REGIONAL, MO US",FM-15,99999,US,MO
72049100150,46.217,-97.633,386.2,"GWINNER ROGER MELROE FIELD AIRPORT, ND US",FM-15,99999,US,ND
72049200151,44.567,-72.017,362.1,"CALEDONIA CO AIRPORT, VT US",FM-15,99999,US,VT
72049354758,44.88333,-72.23333,278.9,"NEWPORT STATE AIRPORT, VT US",FM-15,99999,US,VT
72049400152,44.933,-73.1,70.1,"FRANKLIN CO STATE AIRPORT, VT US",FM-15,99999,US,VT
72049800153,37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US",FM-15,99999,US,VA
72049900154,36.783,-76.45,7,"HAMPTON ROADS EXECUTIVE AIRPORT, VA US",FM-15,99999,US,VA
72050100155,37.85,-76.883,41.1,"TAPPAHANNOCK ESSEX CO AIRPORT, VA US",FM-15,99999,US,VA
72050499999,33.569917,-86.050856,160.93,"TALLADEGA MUNICIPAL, AL US",FM-15,99999,US,AL
72050500156,33.902,-87.314,147.2,"WALKER CO AIRPORT BEVILL FIELD, AL US",FM-15,99999,US,AL
72050799999,33.312883,-86.925919,213.05,"BESSEMER AIPORT, AL US",FM-15,99999,US,AL
72050899999,33.171837,-86.305539,173.43,"MERKEL FIELD SYLACAUGA MUNICIPAL, AL US",FM-15,99999,US,AL
72051199999,45.815222,-97.743139,401.72,"BRITTON MUNICIPAL, SD US",FM-15,99999,US,SD
72051699999,42.711247,-110.942164,1896.16,"AFTON MUNICIPAL, WY US",FM-15,99999,US,WY
72051724165,41.82389,-110.55694,2220.5,"KEMMERER MUNICIPAL AIRPORT, WY US",FM-15,KEMM ,US,WY
72051800449,41.39333,-110.40597,2145.5,"FORT BRIDGER AIRPORT, WY US",FM-15,99999,US,WY
72051999999,44.867161,-108.793428,1552.04,"POWELL MUNICIPAL, WY US",FM-15,99999,US,WY
72052100475,41.44352,-106.82752,2138.5,"SHIVELY FIELD AIRPORT, WY US",FM-15,99999,US,WY
72052200443,43.54836,-109.69025,2224.1,"DUBOIS MUNICIPAL AIRPORT, WY US",FM-15,99999,US,WY
72052803064,38.6975,-106.07,2421.9,"BUENA VISTA CENTRAL COLORADO REGIONAL AIRPORT, CO US",FM-15,99999,US,CO
72052900429,38.23875,-108.56327,1810.5,"HOPKINS FIELD AIRPORT, CO US",FM-15,99999,US,CO
72053100158,38.783,-108.067,1583.1,"BLAKE FIELD AIRPORT, CO US",FM-15,99999,US,CO
72053200159,38.533,-106.05,2294.2,"HARRIET ALEXANDER FIELD AIRPORT, CO US",FM-15,99999,US,CO
72053300160,40.033,-105.217,1612.1,"BOULDER MUNICIPAL AIRPORT, CO US",FM-15,99999,US,CO
72053400161,40.017,-105.05,1564.2,"ERIE MUNICIPAL AIRPORT, CO US",FM-15,99999,US,CO
72053500162,40.333,-103.8,1393.2,"FORT MORGAN MUNICIPAL AIRPORT, CO US",FM-15,99999,US,CO
72053699999,40.089708,-105.917236,2500.27,"GRANBY GRAND CO, CO US",FM-15,99999,US,CO
72053700163,40.567,-102.267,1137.2,"HOLYOKE AIRPORT, CO US",FM-15,99999,US,CO
72053800164,40.167,-105.167,1541.1,"VANCE BRAND AIRPORT, CO US",FM-15,99999,US,CO
72053900165,37.283,-107.05,2335.1,"STEVENS FIELD AIRPORT, CO US",FM-15,99999,US,CO
72054153806,34.38333,-89.55,137.8,"OXFORD UNIVERSITY, MS US",FM-15,99999,US,MS
72054200166,30.5,-97.967,375.2,"LAGO VISTA RUSTY ALLEN AIRPORT, TX US",FM-15,99999,US,TX
72054300167,41.3,-85.067,268.2,"DE KALB CO AIRPORT, IN US",FM-15,99999,US,IN
72054400168,40.617,-103.267,1231.1,"STERLING MUNICIPAL AIRPORT, CO US",FM-15,99999,US,CO
72054500169,41.384,-72.506,127.1,"CHESTER AIRPORT, CT US",FM-15,99999,US,CT
72054900171,39.183,-119.733,1432.3,"CARSON AIRPORT, NV US",FM-15,99999,US,NV
72055199999,39.000306,-119.751194,1440.48,"MINDEN TAHOE AIRPORT, NV US",FM-15,99999,US,NV
72055399999,40.701214,-74.009028,2.13,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US",FM-15,99999,US,NY
72055803977,35.43333,-99.4,610.2,"ELK CITY MUNICIPAL AIRPORT, OK US",FM-15,99999,US,OK
72055900172,34.033,-95.533,174,"STAN STAMPER MUNICIPAL AIRPORT, OK US",FM-15,99999,US,OK
72056100467,36.17527,-96.15183,272.2,"WILLIAM R POGUE MUNICIPAL AIRPORT, OK US",FM-15,99999,US,OK
72056599999,40.4818056,-111.428806,1718.16,"HEBER CITY MUNICIPAL AIRPORT, UT US",FM-15,99999,US,UT
72056724180,41.55222,-112.06222,1288.1,"BRIGHAM CITY AIRPORT, UT US",FM-15,99999,US,UT
72056899999,38.9666666,-112.3666666,1521,"FILLMORE MUNICIPAL, UT US",FM-15,99999,US,UT
72056999999,37.011105,-112.531194,1483.76,"KANAB MUNICIPAL, UT US",FM-15,99999,US,UT
72057299999,40.612272,-112.350772,1316.12,"BOLINDER FIELD TOOELE VALLEY, UT US",FM-15,99999,US,UT
72057500173,40.031,-86.251,281,"INDIANAPOLIS EXECUTIVE AIRPORT, IN US",FM-15,99999,US,IN
72057600174,38.533,-121.783,21,"UNIVERSITY AIRPORT, CA US",FM-15,99999,US,CA
72057700175,32.15,-94.85,135,"RUSK CO AIRPORT, TX US",FM-15,99999,US,TX
72057800176,32.717,-98.892,391.1,"STEPHENS CO AIRPORT, TX US",FM-15,99999,US,TX
72057999999,29.277956,-103.687258,802,"LAJITAS INTERNATIONAL AIRPORT, TX US",FM-15,99999,US,TX
72058100178,40.617,-74.25,7,"LINDEN AIRPORT, NJ US",FM-15,99999,US,NJ
72058400181,26.967,-99.25,129.2,"ZAPATA CO AIRPORT, TX US",FM-15,99999,US,TX
72058600183,42.683,-90.45,312.1,"PLATTEVILLE MUNICIPAL AIRPORT, WI US",FM-15,99999,US,WI
72058700184,29.976,-92.084,15.2,"ABBEVILLE CHRIS CRUSTA MEMORIAL AIRPORT, LA US",FM-15,99999,US,LA
72058900185,44.783,-88.55,248.1,"SHAWANO MUNICIPAL AIRPORT, WI US",FM-15,99999,US,WI
72059200186,30.46,-87.877,28,"H L SONNY CALLAHAN AIRPORT, AL US",FM-15,99999,US,AL
72059300187,41.333,-86.667,208.2,"STARKE CO AIRPORT, IN US",FM-15,99999,US,IN
